date,BTC,BTC-USD.Adjusted,ETH,ETH-USD.Adjusted,BNB,BNB-USD.Adjusted,XRP,XRP-USD.Adjusted,ADA,ADA-USD.Adjusted,MATIC,MATIC-USD.Adjusted,DOGE,DOGE-USD.Adjusted,BUSD,BUSD-USD.Adjusted,USDT,USDT-USD.Adjusted,USDC,USDC-USD.Adjusted,FTT,FTT-USD.Adjusted,GSPC,GSPC.Adjusted,VIX,VIX.Adjusted,RUT,RUT.Adjusted,CL,CL=F.Adjusted,GC,GC=F.Adjusted,SI,SI=F.Adjusted,EUR,EURUSD=X.Adjusted,GBP,GBPUSD=X.Adjusted,RUB,RUB=X.Adjusted,JPY,JPY=X.Adjusted,BRL,BRL=X.Adjusted,INR,INR=X.Adjusted
43621,0.015109485,7824.231445,0.02366888,247.05101,0.055330307,31.006264,0.005153906,0.402732,0.011541352,0.083438,0.076973808,0.022862,0.009204471,0.00307,NA,NA,0.010067704,1.005081,0.001207998,1.003696,NA,NA,0.008161854,2826.149902,-0.051856161,16.09,-0.001173318,1506.790039,-0.033657442,51.68,0.003702603,1328.300049,0.001493348,14.754,0.000686447,1.125404,0.003048761,1.270277,-0.002650778,65.129997,0.002101308,108.253998,-0.007852527,3.8536,0.005755987,69.559998
43622,-0.000282201,7822.023438,0.009809007,249.474335,0.015282073,31.480104,0.04173495,0.41954,0.000407488,0.083472,0.03783571,0.023727,0.005537459,0.003087,NA,NA,-0.001403867,1.00367,3.68638E-05,1.003733,NA,NA,0.006135587,2843.48999,-0.009944065,15.93,-0.004977469,1499.290039,0.017608359,52.59,0.007001375,1337.599976,0.007726718,14.868,-0.002223202,1.122902,-0.001117079,1.268858,0.002280148,65.278503,0.000683624,108.328003,0.006695038,3.8794,0.000934474,69.625
43623,0.028372164,8043.951172,0.005836368,250.930359,0.00341098,31.587482,0.008556991,0.42313,0.027973452,0.085807,0.032958233,0.024509,0.007450599,0.00311,NA,NA,0.002969103,1.00665,-0.002035402,1.00169,NA,NA,0.010497698,2873.340088,0.023226554,16.299999,0.010071418,1514.390015,0.026621069,53.990002,0.002691369,1341.199951,0.008474576,14.994,0.00422833,1.12765,0.000774712,1.269841,-0.003763934,65.032799,0.001163125,108.454002,-0.000257772,3.8784,-0.00380609,69.360001
43626,0.040615155,8000.32959,0.061922993,247.520126,0.049297299,32.064728,0.031321311,0.400427,0.076343274,0.085537,0.057884623,0.026975,0.02622842,0.003091,NA,NA,0.002650126,1.005629,-0.00097937,1.000683,NA,NA,0.004660044,2886.72998,-0.02208583,15.94,0.006055272,1523.560059,-0.013521096,53.259998,-0.012302416,1324.699951,-0.025943711,14.605,0.003871769,1.132016,0.0019341,1.272297,-0.003143014,64.8284,-4.61486E-05,108.448997,-0.000489893,3.8765,-0.000216263,69.345001
43627,-0.00907653,7927.714355,-0.007022847,245.78183,0.006172795,32.262657,-0.015398562,0.394261,0.028385377,0.087965,-0.119036145,0.023764,-0.010676157,0.003058,NA,NA,-0.000551893,1.005074,5.49625E-05,1.000738,NA,NA,-0.00034988,2885.719971,0.003136763,15.99,-0.002920839,1519.109985,0.000187796,53.27,0.001283365,1326.400024,0.00691544,14.706,-0.000181093,1.131811,-0.002500202,1.269116,-0.001962072,64.701202,-0.000829846,108.359001,0.002063717,3.8845,0.002574057,69.523499
43628,0.027516514,8145.857422,0.061523913,260.90329,0.075124904,34.686386,0.019020395,0.40176,0.097311431,0.096525,-0.02301801,0.023217,0.0029431,0.003067,NA,NA,-0.002135166,1.002928,-0.000883348,0.999854,NA,NA,-0.002037579,2879.840088,-0.005003127,15.91,0.000447666,1519.790039,-0.039985001,51.139999,0.004146562,1331.900024,0.001087991,14.722,0.001008119,1.132952,0.00262151,1.272443,-0.002332275,64.550301,0.001061269,108.473999,-0.007568542,3.8551,-0.001970586,69.386497
43629,0.010442904,8230.923828,-0.018146559,256.168793,0.013168192,35.143143,-0.002172939,0.400887,-0.07030303,0.089739,-0.004737908,0.023107,0.002282361,0.003074,NA,NA,-0.001025996,1.001899,-0.000901132,0.998953,NA,NA,0.004097382,2891.639893,-0.00565682,15.82,0.010534356,1535.800049,0.022291749,52.279999,0.005480837,1339.199951,0.010120907,14.871,-0.002993066,1.129561,-0.002437044,1.269342,0.003502648,64.776398,0.000129063,108.487999,0.002801484,3.8659,0.00451817,69.699997
43630,0.056240246,8693.833008,0.030911923,264.087463,-0.058809794,33.076382,0.012557155,0.405921,0.009806216,0.090619,-0.106504522,0.020646,0.016265452,0.003124,NA,NA,0.004247933,1.006155,0.003630801,1.00258,NA,NA,-0.001611512,2886.97998,-0.034134008,15.28,-0.008660013,1522.5,0.004399369,52.509998,0.000672062,1340.099976,-0.005984803,14.782,-0.001343,1.128044,-0.001052514,1.268006,-0.003987579,64.518097,-0.001539341,108.320999,-0.004578494,3.8482,0.001434806,69.800003
43633,0.036229327,9320.352539,0.019047017,274.351105,0.046760018,33.917877,0.048101124,0.44808,0.01338807,0.093557,-0.042481071,0.021751,0.001255493,0.00319,NA,NA,0.00202102,1.004986,0.002106556,1.002318,NA,NA,0.000931749,2889.669922,0.004581152,15.35,0.006732348,1532.75,-0.011045477,51.93,-0.001044717,1338.699951,0.002164795,14.814,-0.005619462,1.121705,-0.006626152,1.259604,-0.002943298,64.328201,0.002354086,108.575996,0.012031599,3.8945,-0.000422679,69.7705
43634,-0.0255988,9081.762695,-0.033895457,265.051849,0.012430937,34.339508,-0.043115069,0.428761,-0.047126351,0.089148,0.032090479,0.022449,-0.020376176,0.003125,NA,NA,-0.005009025,0.999952,-0.003681466,0.998628,NA,NA,0.0097174,2917.75,-0.013029316,15.15,0.011404326,1550.22998,0.037935721,53.900002,0.005901266,1346.599976,0.011205616,14.98,0.000673082,1.12246,-0.004326757,1.254154,-0.000458632,64.298698,-0.000340729,108.539001,-0.001925793,3.887,0.004901828,70.112503
43635,0.02111471,9273.521484,0.016524857,269.431793,0.027597629,35.287197,0.018789022,0.436817,0.009321578,0.089979,0.02846452,0.023088,0.0016,0.00313,NA,NA,0.002176104,1.002128,0.000282387,0.99891,NA,NA,0.002985164,2926.459961,-0.054125413,14.33,0.003451085,1555.579956,-0.002597477,53.759998,-0.001485222,1344.599976,-0.002336449,14.945,-0.002351086,1.119821,0.00199816,1.25666,-0.005303358,63.957699,0.000313224,108.572998,-0.007074865,3.8595,-0.004956377,69.764999
43636,0.027350848,9527.160156,0.008399952,271.695007,0.040775866,36.726063,-0.016011282,0.429823,-0.028828949,0.087385,-0.027806653,0.022446,0.009904153,0.003161,NA,NA,-0.001896963,1.000227,-0.001248361,0.997663,NA,NA,0.009472185,2954.179932,0.029309142,14.75,0.005084942,1563.48999,0.053757517,56.650002,0.0359215,1392.900024,0.035061894,15.469,0.00359611,1.123848,0.007164229,1.265663,-0.003528911,63.731998,-0.00421836,108.114998,-0.006244332,3.8354,0.00150511,69.870003
43637,0.064803832,10144.55664,0.085446072,294.910278,0.056903867,38.815918,0.031094195,0.443188,0.024912742,0.089562,-0.054352669,0.021226,0.019614046,0.003223,NA,NA,0.002571416,1.002799,0.000388909,0.998051,NA,NA,-0.001259223,2950.459961,0.044067797,15.4,-0.008864774,1549.630005,0.01376872,57.43,0.002369105,1396.199951,-0.012670502,15.273,0.005083428,1.129561,0.004053212,1.270793,-0.013569306,62.867199,-0.007750988,107.277,0.000599677,3.8377,-0.001288164,69.779999
43640,0.014346027,11011.10254,0.008436191,310.424683,0.00804942,37.43364,0.003837358,0.470088,0.011123298,0.097719,-0.015485039,0.020663,0.01937046,0.003368,NA,NA,0.001154821,0.997842,-0.000462786,1,NA,NA,-0.001731887,2945.350098,-0.009090909,15.26,-0.012615946,1530.079956,0.008183911,57.900002,0.012963829,1414.300049,0.006220127,15.368,0.007888906,1.138472,0.003378992,1.275087,0.003019062,63.056999,0.000326221,107.311996,-0.004481851,3.8205,-0.003010863,69.569901
43641,0.070820742,11790.91699,0.024809976,318.126312,-0.038076741,36.008289,-0.003954579,0.468229,-0.013937924,0.096357,-0.077868654,0.019054,0.007125891,0.003392,NA,NA,0.001494225,0.999333,0.002846,1.002846,NA,NA,-0.009496397,2917.379883,0.066841481,16.280001,-0.005908134,1521.040039,-0.001208981,57.830002,0.00042422,1414.900024,-0.005010411,15.291,0.001368501,1.14003,-0.000879156,1.273966,-0.008359088,62.5299,0.000139845,107.327003,0.001334904,3.8256,0.000468593,69.602501
43642,0.1039202,13016.23145,0.058551781,336.753174,-0.008608518,35.698311,-0.00166158,0.467451,0.004805048,0.09682,-0.065603023,0.017804,-0.003832547,0.003379,NA,NA,-0.007519015,0.991819,0.001671244,1.004522,NA,NA,-0.001233934,2913.780029,-0.004299877,16.209999,0.000558812,1521.890015,0.026802679,59.380001,-0.002332354,1411.599976,-0.000523184,15.283,-0.002660456,1.136997,-0.003844687,1.269068,0.005376628,62.8661,-0.001500116,107.166,0.005201798,3.8455,0.000502798,69.637497
43643,-0.140856807,11182.80664,-0.126162241,294.267639,-0.052515706,33.823589,-0.125568241,0.408754,-0.107116298,0.086449,0.077398337,0.019182,-0.014797277,0.003329,NA,NA,-0.006130151,0.985739,-0.002687846,1.001822,NA,NA,0.003823176,2924.919922,-0.024059162,15.82,0.016203559,1546.550049,0.000842018,59.43,-0.002266897,1408.400024,-0.00510371,15.205,0.000420406,1.137475,0.000609108,1.269841,0.002219002,63.0056,0.005337504,107.737999,-0.000676115,3.8429,-0.000502545,69.602501
43644,0.109500721,12407.33203,0.057629395,311.226105,0.021468774,34.54974,0.04540873,0.427315,0.032921144,0.089295,-0.000781983,0.019167,0.048362872,0.00349,NA,NA,0.015140925,1.000664,0.000846458,1.00267,NA,NA,0.005757453,2941.76001,-0.046776233,15.08,0.012944875,1566.569946,-0.016153441,58.470001,0.000922981,1409.699951,0.003156856,15.253,-0.000159124,1.137294,-0.001648238,1.267748,0.000822149,63.0574,8.35638E-05,107.747002,-0.006999922,3.816,-0.003986983,69.324997
43647,-0.021634201,10583.13477,0.010131303,293.641113,0.014789744,32.922298,0.026364051,0.406862,0.020999294,0.083822,0.008465705,0.022157,-0.006138735,0.003238,NA,NA,0.003591987,0.996052,-0.002347507,1.000837,NA,NA,0.007672301,2964.330078,-0.067639257,14.06,0,1566.569946,0.010603711,59.09,-0.017095819,1385.599976,-0.009637448,15.106,-0.000704303,1.136493,0.001345693,1.269454,-0.001571552,62.958302,0.005893454,108.382004,0.008778826,3.8495,-0.005546326,68.940498
43648,0.020650117,10801.67773,-0.006963184,291.596436,-0.027733878,32.009235,-0.016364271,0.400204,-0.032747966,0.081077,-0.097395857,0.019999,-0.010500309,0.003204,NA,NA,0.006855064,1.00288,0.001224975,1.002063,NA,NA,0.002928126,2973.01001,-0.080369844,12.93,-0.003849114,1560.540039,-0.048062278,56.25,0.013712471,1404.599976,0.003177545,15.154,-0.006817464,1.128745,-0.003932399,1.264462,-0.000792604,62.908401,-0.000147691,108.365997,-0.002571763,3.8396,0.003292767,69.167503
43649,0.107352934,11961.26953,0.039450208,303.099976,0.020564846,32.6675,0.020809387,0.408532,0.023693526,0.082998,-0.038751938,0.019224,0.034019975,0.003313,NA,NA,0.002128869,1.005015,-0.001070791,1.00099,NA,NA,0.007672378,2995.820068,-0.027842227,12.57,0.00742048,1572.119995,0.019377778,57.34,0.009326481,1417.699951,0.006466939,15.252,0.000496126,1.129305,-0.003665591,1.259827,0.005759135,63.270699,-0.005176873,107.805,0.001119908,3.8439,-0.001228988,69.082497
43651,-0.021129585,10978.45996,0.012210968,287.997528,-0.005477129,32.713165,-0.025095249,0.378964,-0.015969347,0.076532,0.00586835,0.018169,0.197584391,0.003867,NA,NA,0.001740124,1.001669,0.001080664,1.000466,NA,NA,-0.001805902,2990.409912,0.056483691,13.28,0.002226293,1575.619995,0.002964737,57.509998,-0.014812725,1396.699951,-0.021898767,14.918,-0.00019224,1.128579,2.54317E-05,1.258305,0.002383073,63.431702,0.000269069,107.807999,-0.006326797,3.8008,-0.003876419,68.739998
43654,0.072930094,12285.95801,0.024700125,313.251404,0.006877608,33.469681,0.011298411,0.401533,0.006402881,0.080476,-0.052926526,0.016731,-0.020368841,0.003559,NA,NA,0.002170682,1.004626,0.002658721,0.99937,NA,NA,-0.004835444,2975.949951,0.051204819,13.96,-0.009031353,1561.390015,0.002608277,57.66,0.000214827,1397,0.003619788,14.972,-0.005175535,1.122738,-0.004572023,1.252552,0.004655385,63.727001,0.006177649,108.473999,0.004814776,3.8191,-0.004364213,68.440002
43655,0.023429552,12573.8125,-0.013951708,308.881012,-0.02276783,32.707649,-0.018342204,0.394168,-0.030853919,0.077993,-0.029585799,0.016236,-0.002809778,0.003549,NA,NA,-0.002394921,1.00222,0.000107067,0.999477,NA,NA,0.001236557,2979.629883,0.009312321,14.09,0.000768515,1562.589966,0.002948352,57.830002,0.00035791,1397.5,0.006411969,15.068,-0.001010031,1.121604,-0.000725718,1.251643,-0.001143973,63.654099,0.002277062,108.721001,-0.005236836,3.7991,0.00599059,68.849998
43656,-0.033188009,12156.5127,-0.061119629,290.002319,-0.037614198,31.477377,-0.077106716,0.363775,-0.077609529,0.07194,-0.005604829,0.016145,-0.035221189,0.003424,NA,NA,-0.0024326,0.999782,0.001633855,1.00111,NA,NA,0.004510689,2993.070068,-0.07523066,13.03,0.001574362,1565.050049,0.044959328,60.43,0.009016083,1410.099976,0.005242899,15.147,-0.000694541,1.120825,-0.004621925,1.245858,0.002499493,63.813202,0.001867192,108.924004,-2.6322E-05,3.799,-0.001234553,68.764999
43657,-0.065631535,11358.66211,-0.073441751,268.704041,-0.058308702,29.641972,-0.091924954,0.330335,-0.093703086,0.065199,-0.104490554,0.014458,-0.05286215,0.003243,NA,NA,-0.003268713,0.996514,-0.001773032,0.999335,NA,NA,0.002285227,2999.909912,-0.007674597,12.93,-0.004555768,1557.920044,-0.00380604,60.200001,-0.004113132,1404.300049,-0.005281574,15.067,0.004514532,1.125885,0.003977179,1.250813,-0.010925655,63.116001,-0.005416657,108.334,-0.012819163,3.7503,-0.005779103,68.367599
43658,0.040262155,11815.98633,0.028182166,276.276703,0.069238241,31.69433,0.04172431,0.344118,0.069863035,0.069754,0.094065569,0.015818,0.029910577,0.00334,NA,NA,0.010197549,1.006676,0.002066374,1.0014,NA,NA,0.004620175,3013.77002,-0.041763341,12.39,0.0077539,1570,0.00016608,60.209999,0.003987734,1409.900024,0.0062388,15.161,-0.000573771,1.125239,0.001227202,1.252348,-0.005074799,62.7957,0.002344573,108.587997,0.001199904,3.7548,0.004423133,68.669998
43661,0.062307683,10895.08984,0.009657948,229.776001,-0.018352539,28.393448,0.028992318,0.31531,0.001817295,0.059537,-0.033044572,0.013841,0.02587923,0.003092,NA,NA,0.008291041,1.008286,0.005052235,1.003613,NA,NA,0.000175869,3014.300049,0.023405973,12.68,-0.005210225,1561.819946,-0.010463329,59.580002,0.001063905,1411.400024,0.008508674,15.29,0.001747184,1.127205,0.003871927,1.257197,0.005008289,63.110199,-0.006962059,107.832001,-0.005433046,3.7344,-0.001743076,68.550301
43662,-0.13009973,9477.641602,-0.133118019,199.188675,-0.10102468,25.525009,-0.058938822,0.296726,-0.12572014,0.052052,-0.130265154,0.012038,-0.086351876,0.002825,NA,NA,-0.01226041,0.995924,-0.003658781,0.999941,NA,NA,-0.003403779,3004.040039,0.014195584,12.86,0.000115285,1562,-0.032896995,57.619999,-0.001558788,1409.199951,0.020274689,15.6,-0.00091199,1.126177,-0.004293679,1.251799,-0.007349034,62.6464,0.000528591,107.889,0.005168166,3.7537,0.002876676,68.747498
43663,0.022807481,9693.802734,0.061731898,211.48497,0.066389477,27.219601,0.046800752,0.310613,0.061227234,0.055239,0.097192225,0.013208,0.072566372,0.00303,NA,NA,0.010384327,1.006266,0.002348139,1.002289,NA,NA,-0.006531244,2984.419922,0.086314152,13.97,-0.00718308,1550.780029,-0.014578272,56.779999,0.008586502,1421.300049,0.018782051,15.893,-0.004395401,1.121227,-0.008464618,1.241203,0.005066516,62.963799,0.002891824,108.200996,0.003596452,3.7672,0.002145518,68.894997
43664,0.100340363,10666.48242,0.07131094,226.566162,0.06257296,28.922812,0.040445828,0.323176,0.063958435,0.058772,0.037704422,0.013706,0.030033003,0.003121,NA,NA,0.002569897,1.008852,0.000997716,1.003289,NA,NA,0.003581998,2995.110107,-0.031496063,13.53,0.003120988,1555.619995,-0.026065516,55.299999,0.003377138,1426.099976,0.014283081,16.120001,0.001550088,1.122965,0.001828065,1.243472,-0.00097834,62.902199,-0.002439904,107.936996,-0.001433425,3.7618,-0.001582031,68.786003
43665,-0.012726782,10530.73242,-0.023095867,221.33342,0.005379214,29.078394,-0.007955417,0.320605,0.017270129,0.059787,-0.02050197,0.013425,-0.019865428,0.003059,NA,NA,-0.005826424,1.002974,-0.003425733,0.999852,NA,NA,-0.006176735,2976.610107,0.067997044,14.45,-0.004962633,1547.900024,0.005967487,55.630001,-0.000701213,1425.099976,-0.000186104,16.117001,0.002838023,1.126152,0.008616197,1.254186,-0.000764679,62.854099,-0.004965814,107.401001,-0.01180286,3.7174,0.000930349,68.849998
43668,-0.02415289,10343.10645,-0.035769745,217.560013,0.003769486,30.634586,-0.027777694,0.322106,-0.028380962,0.059466,-0.050632911,0.01275,-0.025682705,0.002997,NA,NA,-0.000386697,1.000396,0.0002796,1.001711,NA,NA,0.002828695,2985.030029,-0.06366782,13.53,-0.002015631,1544.780029,0.010605788,56.220001,0.000140392,1425.300049,0.013836259,16.34,-0.00383696,1.121831,-0.002314649,1.251283,0.00194261,62.9762,0.00380813,107.809998,0.007666649,3.7459,-0.000290428,68.830002
43669,-0.042766539,9900.767578,-0.022207652,212.728516,-0.034255074,29.585196,-0.037813639,0.309926,-0.061446877,0.055812,-0.098039216,0.0115,-0.039039039,0.00288,NA,NA,-0.002763905,0.997631,-0.000605963,1.001104,NA,NA,0.006847483,3005.469971,-0.067997044,12.61,0.006589891,1554.959961,0.009782977,56.77,-0.003648406,1420.099976,0.003978029,16.405001,-0.001087508,1.120611,-0.003032088,1.247489,0.000395372,63.001099,0.000871914,107.903999,-0.001628447,3.7398,0.00479445,69.160004
43670,-0.008973223,9811.925781,0.02029749,217.046371,-0.01424628,29.163717,0.019427218,0.315947,0.057944528,0.059046,0.046956522,0.01204,0.012152778,0.002915,NA,NA,0.005429863,1.003048,0.002156619,1.003263,NA,NA,0.004688148,3019.560059,-0.042823156,12.07,0.016373465,1580.420044,-0.015677277,55.880001,0.001901326,1422.800049,0.009082596,16.554001,-0.004894651,1.115126,-0.002872971,1.243905,0.002603145,63.1651,0.003039767,108.232002,0.008717044,3.7724,-0.002024393,69.019997
43671,0.01018312,9911.841797,0.011848275,219.617996,-0.005530331,29.002432,-0.003598705,0.31481,-0.006469532,0.058664,0.015282392,0.012224,0.002058319,0.002921,NA,NA,7.87599E-05,1.003127,-0.000137551,1.003125,NA,NA,-0.005262401,3003.669922,0.055509528,12.74,-0.012003197,1561.449951,0.002505351,56.02,-0.006255289,1413.900024,-0.012987797,16.339001,-0.000791839,1.114243,0.003770384,1.248595,0.001266491,63.245098,-0.000397285,108.189003,-0.000291592,3.7713,0.002390626,69.184998
43672,-0.004190754,9870.303711,5.28736E-05,219.629608,-0.000801416,28.979189,0.027699247,0.32353,0.071935088,0.062884,0.045647906,0.012782,0,0.002921,NA,NA,0.000747662,1.003877,-0.000515389,1.002608,NA,NA,0.007387691,3025.860107,-0.045525903,12.16,0.011220353,1578.969971,0.003213156,56.200001,0.003253396,1418.5,-0.000856846,16.325001,0.000334756,1.114616,-0.002602926,1.245345,-0.001483103,63.151299,0.004408923,108.666,0.001034126,3.7752,-0.000498677,69.150497
43675,-0.003529293,9519.145508,0.000385901,211.268051,-0.022701459,27.203272,-0.005219541,0.310658,0.01545213,0.060393,-0.029736619,0.01142,-0.00664568,0.00284,NA,NA,-0.001711174,1.000521,0.000708572,1.002725,NA,NA,-0.001616114,3020.969971,0.055098684,12.83,-0.006295206,1569.030029,0.011921672,56.869999,0.00077545,1419.599976,0.002633936,16.368,-0.001257832,1.113214,-0.006162951,1.23767,0.000400657,63.176601,-0.000303655,108.633003,-0.000450307,3.7735,-0.004056283,68.870003
43676,0.009273765,9607.423828,-0.00352847,210.522598,-0.009593221,26.942305,0.025146624,0.31847,-0.007434636,0.059944,0.009544658,0.011529,-0.008098592,0.002817,NA,NA,0.002653617,1.003176,-0.000101723,1.002623,NA,NA,-0.002578655,3013.179932,0.086515978,13.94,0.010560631,1585.599976,0.020749077,58.049999,0.007114663,1429.699951,0.007759103,16.495001,0.000980045,1.114305,-0.012865303,1.221747,0.00376087,63.4142,0.002144781,108.865997,0.001749039,3.7801,0.001161522,68.949997
43677,0.049774436,10085.62793,0.038625526,218.654144,0.026065068,27.644558,0.007658492,0.320909,0.003469905,0.060152,-0.013444358,0.011374,0.029108981,0.002899,NA,NA,0.000572183,1.00375,-0.000927567,1.001693,NA,1.723201,-0.010885526,2980.379883,0.156384577,16.120001,-0.006931125,1574.609985,0.009130112,58.580002,-0.002517993,1426.099976,-0.00903304,16.346001,0.001338951,1.115797,-0.00457296,1.21616,0.001207916,63.490799,-0.002792433,108.561996,0.002433798,3.7893,0.001849195,69.077499
43678,0.031137478,10399.66895,-0.003867766,217.808441,0.040829555,28.773273,-0.009357793,0.317906,-0.021279425,0.058872,-0.059433796,0.010698,0.020006899,0.002957,NA,NA,0.00230934,1.006068,0.000564045,1.002258,0.026952747,1.769646,-0.008998794,2953.560059,0.108560787,17.870001,-0.015146592,1550.76001,-0.079037228,53.950001,-0.003646275,1420.900024,-0.013764896,16.121,-0.007727212,1.107175,-0.00064383,1.215377,0.00116242,63.564602,0.002376559,108.82,0.005911382,3.8117,0.004741052,69.404999
43679,0.011395157,10518.17481,0.000289823,217.871567,-0.025537241,28.038483,-0.017338459,0.312394,-0.024799565,0.057412,0.033744625,0.011059,-0.016232668,0.002909,NA,NA,-0.004293944,1.001748,-0.002472417,0.99978,0.011019718,1.789147,-0.00728274,2932.050049,-0.014549524,17.610001,-0.011026836,1533.660034,0.031695996,55.66,0.017383315,1445.599976,0.00626512,16.222,0.000642175,1.107886,-0.002424762,1.21243,0.011567665,64.299896,-0.012764198,107.431,0.006716163,3.8373,-0.001553145,69.297203
43682,0.076158131,11805.65332,0.051849451,234.215027,0.016537753,28.011879,0.011636996,0.323564,0.007268398,0.05668,0.148296008,0.011793,0.050714772,0.003087,NA,NA,0.004879272,1.009972,0.004022683,1.002105,-0.021246737,1.763132,-0.02977782,2844.73999,0.396365622,24.59,-0.030156618,1487.410034,-0.017427255,54.689999,0.013143332,1464.599976,0.007582234,16.344999,0.002632942,1.110803,0.002296215,1.215214,0.014410676,65.226501,-0.00794926,106.577003,0.012143955,3.8839,0.005190614,69.656898
43683,-0.027739623,11478.16895,-0.034986577,226.020645,-0.013344017,27.638088,-0.037822502,0.311326,-0.058415667,0.053369,0.302382769,0.015359,-0.044379657,0.00295,NA,NA,-0.011644877,0.998211,-0.002497742,0.999602,0.107474653,1.952624,0.013017017,2881.77002,-0.179747865,20.17,0.009869459,1502.089966,-0.019381935,53.630001,0.005325719,1472.400024,0.00367097,16.405001,0.012221789,1.124379,0.000498678,1.21582,0.007564425,65.719902,-0.00923277,105.593002,0.022966606,3.9731,0.026746798,71.519997
43684,0.040407125,11941.96875,0.001638616,226.391006,0.062098362,29.354368,0.002065359,0.311969,-0.027412918,0.051906,0.083794518,0.016646,0.018983051,0.003006,NA,NA,0.003756721,1.001961,0.001554619,1.001156,0.143802391,2.233416,0.000766876,2883.97998,-0.033713436,19.49,-0.000932051,1500.689941,-0.047361569,51.09,0.023702815,1507.300049,0.045778662,17.156,-0.003272918,1.120699,0.000949154,1.216974,-0.007084597,65.254303,0.007045884,106.336998,-0.003624374,3.9587,-0.004054726,71.230003
43685,0.002046436,11966.40723,-0.024069605,220.941864,0.050366542,30.832846,-0.013809064,0.307661,0.001232998,0.05197,-0.135888502,0.014384,-0.025948104,0.002928,NA,NA,-0.004498179,0.997454,-0.004665607,0.996485,0.006940489,2.248917,0.018762304,2938.090088,-0.132375577,16.91,0.020950406,1532.130005,0.028381307,52.540001,-0.006369069,1497.699951,-0.014863663,16.900999,-0.000234675,1.120436,-0.002173424,1.214329,0.001147786,65.329201,-0.00203124,106.121002,0.002197691,3.9674,-0.000911175,71.1651
43686,-0.008646764,11862.93652,-0.047310894,210.488907,-0.028261193,29.961473,-0.033536912,0.297343,-0.083298057,0.047641,-0.152043938,0.012197,-0.008196721,0.002904,NA,NA,0.001291288,0.998742,0.003388912,0.999862,-0.162142489,1.884272,-0.006616607,2918.649902,0.062684743,17.969999,-0.012459756,1513.040039,0.037304891,54.5,-0.000734443,1496.599976,-0.000236672,16.896999,-0.001533332,1.118718,3.6234E-05,1.214373,-0.003857372,65.077202,-0.002327541,105.874001,-0.012552301,3.9176,-0.009754767,70.470901
43689,-0.012232562,11382.61621,-0.022234857,211.288071,0.003647273,30.166882,-0.005276319,0.300322,-0.037158291,0.052938,0.032025865,0.016918,-0.00621118,0.00288,NA,NA,0.00077883,0.998427,0.004827862,1.002359,0.035289682,1.905666,-0.012317322,2882.699951,0.17362277,21.09,-0.011328197,1495.900024,0.007889908,54.93,0.005813225,1505.300049,0.008403918,17.039,0.001905753,1.12085,-0.01002575,1.202198,0.003097844,65.278801,-0.004647005,105.382004,0.005768838,3.9402,0.008004765,71.035004
43690,-0.042765751,10895.83008,-0.012206207,208.709045,-0.023224276,29.466278,-0.012263504,0.296639,-0.007121538,0.052561,-0.02435276,0.016506,-0.019097222,0.002825,NA,NA,-0.001822867,0.996607,-0.001724931,1.00063,-0.096643903,1.721495,0.015131688,2926.320068,-0.169274538,17.52,0.009813445,1510.579956,0.039504788,57.099998,-0.002059455,1502.199951,-0.004871237,16.955999,0.000875229,1.121831,0.004722184,1.207875,0.002049624,65.412598,-0.000227762,105.358002,0.011090808,3.9839,0.007672246,71.580002
43691,-0.077472388,10051.7041,-0.105895281,186.607742,-0.080115208,27.105581,-0.112244176,0.263343,-0.105800879,0.047,-0.110323519,0.014685,-0.036460177,0.002722,NA,NA,-0.003351371,0.993267,0.001337158,1.001968,-0.104595134,1.541435,-0.029292753,2840.600098,0.261415525,22.1,-0.028505566,1467.52002,-0.032749528,55.23,0.009120006,1515.900024,0.017515984,17.253,-0.003677024,1.117706,-0.001206251,1.206418,-0.008134473,64.880501,0.011693407,106.589996,-0.005396722,3.9624,-0.006985191,71.080002
43692,0.025850522,10311.5459,0.010151337,188.50206,0.034600476,28.043447,0.005844089,0.264882,0.011042553,0.047519,-0.004971059,0.014612,-0.030124908,0.00264,NA,NA,0.009565404,1.002768,-0.00105193,1.000914,-0.19287547,1.24413,0.002464268,2847.600098,-0.041628959,21.18,-0.003999943,1461.650024,-0.013760619,54.470001,0.002440763,1519.599976,-0.003767461,17.188,-0.003020472,1.11433,-0.000313324,1.20604,0.017971501,66.046501,-0.006323258,105.916,0.022183525,4.0503,0.007810903,71.635201
43693,0.006089579,10374.33887,-0.016243754,185.440079,-0.014223501,27.644571,-0.010989799,0.261971,-0.014267977,0.046841,-0.084382699,0.013379,0.015530303,0.002681,NA,NA,-0.000338064,1.002429,-5.29516E-05,1.000861,0.291882681,1.60727,0.014426125,2888.679932,-0.127950944,18.469999,0.021886218,1493.640015,0.007343455,54.869999,-0.004672266,1512.5,-0.005352513,17.096001,-0.002667073,1.111358,0.002587808,1.209161,8.93007E-05,66.052399,0.001576721,106.083,-0.014863097,3.9901,0.001183776,71.720001
